shade_url,brand,product_name,shade,swatch_img_url,swatch_alt,description,price,standard_value,standard_unit,product_id,shade_id,product_image_url,rgb_r,rgb_g,rgb_b,lab_L,lab_a,lab_b,rgb,lab,L_axis,b_axis,hex_color
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639599,Dior,Backstage Rosy Glow Blush,012 Rosewood,https://media.ultainc.com/i/ulta/2639599_sw?img404=2639599&w=80&fmt=auto,012 Rosewood Backstage Rosy Glow Blush,a rosewood,42.0,5.67,g,2052324,2639599,https://media.ulta.com/i/ulta/2639599?w=1080&h=1080&fmt=auto,213,116,147,60.56,41.41,0.29,"213,116,147","60.56,41.41,0.29",60.56,0.29,#d57493
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639601,Dior,Backstage Rosy Glow Blush,015 Cherry,https://media.ultainc.com/i/ulta/2639601_sw?img404=2639601&w=80&fmt=auto,015 Cherry Backstage Rosy Glow Blush,a cherry red,42.0,5.67,g,2052324,2639601,https://media.ulta.com/i/ulta/2639601?w=1080&h=1080&fmt=auto,253,73,102,58.61,68.93,24.63,"253,73,102","58.61,68.93,24.63",58.61,24.63,#fd4966
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639602,Dior,Backstage Rosy Glow Blush,063 Pink Lilac,https://media.ultainc.com/i/ulta/2639602_sw?img404=2639602&w=80&fmt=auto,063 Pink Lilac Backstage Rosy Glow Blush,a pearlescent lilac,42.0,5.67,g,2052324,2639602,https://media.ulta.com/i/ulta/2639602?w=1080&h=1080&fmt=auto,227,151,217,71.88,38.55,-22.01,"227,151,217","71.88,38.55,-22.01",71.88,-22.01,#e397d9
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639597,Dior,Backstage Rosy Glow Blush,077 Candy,https://media.ultainc.com/i/ulta/2639597_sw?img404=2639597&w=80&fmt=auto,077 Candy Backstage Rosy Glow Blush,a pearlescent bubblegum pink,42.0,5.67,g,2052324,2639597,https://media.ulta.com/i/ulta/2639597?w=1080&h=1080&fmt=auto,245,144,145,70.46,38.2,16.1,"245,144,145","70.46,38.2,16.1",70.46,16.1,#f59091
https://www.ulta.com/p/backstage-rosy-glow-blush-pimprod2052324?sku=2639600,Dior,Backstage Rosy Glow Blush,103 Toffee,https://media.ultainc.com/i/ulta/2639600_sw?img404=2639600&w=80&fmt=auto,103 Toffee Backstage Rosy Glow Blush,a pearlescent nude beige,42.0,5.67,g,2052324,2639600,https://media.ulta.com/i/ulta/2639600?w=1080&h=1080&fmt=auto,225,152,142,69.77,26.16,16.44,"225,152,142","69.77,26.16,16.44",69.77,16.44,#e1988e
https://www.ulta.com/p/value-size-liquid-lip-blush-cheek-tint-pimprod2043819?sku=2620380,Benefit Cosmetics,Value Size Liquid Lip Blush & Cheek Tint,Rose-tinted,https://media.ultainc.com/i/ulta/2620380_sw?img404=2620380&w=24&fmt=auto,Rose-tinted Value Size Liquid Lip Blush & Cheek Tint,,36.0,9.36,g,2043819,2620380,https://media.ulta.com/i/ulta/2620380?w=1080&h=1080&fmt=auto,195,3,49,41.05,66.12,31.95,"195,3,49","41.05,66.12,31.95",41.05,31.95,#c30331
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615809,BOBBI BROWN,Powder Blush,Antigua,https://media.ultainc.com/i/ulta/2615809_sw?img404=2615809&w=80&fmt=auto,Antigua Powder Blush,light neutral pink,36.0,3.4,g,2042919,2615809,https://media.ulta.com/i/ulta/2615809?w=1080&h=1080&fmt=auto,204,137,129,63.6,24.61,14.76,"204,137,129","63.6,24.61,14.76",63.6,14.76,#cc8981
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615812,BOBBI BROWN,Powder Blush,Avenue,https://media.ultainc.com/i/ulta/2615812_sw?img404=2615812&w=80&fmt=auto,Avenue Powder Blush,soft nude peach with gold shimmer,36.0,3.4,g,2042919,2615812,https://media.ulta.com/i/ulta/2615812?w=1080&h=1080&fmt=auto,226,143,112,67.27,28.21,29.61,"226,143,112","67.27,28.21,29.61",67.27,29.61,#e28f70
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615813,BOBBI BROWN,Powder Blush,Daybreak,https://media.ultainc.com/i/ulta/2615813_sw?img404=2615813&w=80&fmt=auto,Daybreak Powder Blush,burnt orange with gold shimmer,36.0,3.4,g,2042919,2615813,https://media.ulta.com/i/ulta/2615813?w=1080&h=1080&fmt=auto,237,124,74,64.1,39.7,46.24,"237,124,74","64.1,39.7,46.24",64.1,46.24,#ed7c4a
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615817,BOBBI BROWN,Powder Blush,Desert Pink,https://media.ultainc.com/i/ulta/2615817_sw?img404=2615817&w=80&fmt=auto,Desert Pink Powder Blush,medium-deep cool pink,36.0,3.4,g,2042919,2615817,https://media.ulta.com/i/ulta/2615817?w=1080&h=1080&fmt=auto,205,125,141,61.28,33.01,4.66,"205,125,141","61.28,33.01,4.66",61.28,4.66,#cd7d8d
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615818,BOBBI BROWN,Powder Blush,Flame,https://media.ultainc.com/i/ulta/2615818_sw?img404=2615818&w=80&fmt=auto,Flame Powder Blush,deep warm vibrant red,36.0,3.4,g,2042919,2615818,https://media.ulta.com/i/ulta/2615818?w=1080&h=1080&fmt=auto,240,75,73,56.13,62.71,37.72,"240,75,73","56.13,62.71,37.72",56.13,37.72,#f04b49
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615811,BOBBI BROWN,Powder Blush,Gallery,https://media.ultainc.com/i/ulta/2615811_sw?img404=2615811&w=80&fmt=auto,Gallery Powder Blush,deep warm berry,36.0,3.4,g,2042919,2615811,https://media.ulta.com/i/ulta/2615811?w=1080&h=1080&fmt=auto,161,71,79,42.23,38.06,13.7,"161,71,79","42.23,38.06,13.7",42.23,13.7,#a1474f
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615810,BOBBI BROWN,Powder Blush,Modern,https://media.ultainc.com/i/ulta/2615810_sw?img404=2615810&w=80&fmt=auto,Modern Powder Blush,light-medium neutral pink,36.0,3.4,g,2042919,2615810,https://media.ulta.com/i/ulta/2615810?w=1080&h=1080&fmt=auto,241,131,144,67.24,43.29,12.08,"241,131,144","67.24,43.29,12.08",67.24,12.08,#f18390
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615815,BOBBI BROWN,Powder Blush,Nectar,https://media.ultainc.com/i/ulta/2615815_sw?img404=2615815&w=80&fmt=auto,Nectar Powder Blush,medium neutral pink,36.0,3.4,g,2042919,2615815,https://media.ulta.com/i/ulta/2615815?w=1080&h=1080&fmt=auto,218,123,138,62.43,38.45,8.25,"218,123,138","62.43,38.45,8.25",62.43,8.25,#da7b8a
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615814,BOBBI BROWN,Powder Blush,Pale Pink,https://media.ultainc.com/i/ulta/2615814_sw?img404=2615814&w=80&fmt=auto,Pale Pink Powder Blush,light cool pastel pink,36.0,3.4,g,2042919,2615814,https://media.ulta.com/i/ulta/2615814?w=1080&h=1080&fmt=auto,246,185,217,81.46,26.85,-7.41,"246,185,217","81.46,26.85,-7.41",81.46,-7.41,#f6b9d9
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615816,BOBBI BROWN,Powder Blush,Sand Pink,https://media.ultainc.com/i/ulta/2615816_sw?img404=2615816&w=80&fmt=auto,Sand Pink Powder Blush,medium-deep warm pink,36.0,3.4,g,2042919,2615816,https://media.ulta.com/i/ulta/2615816?w=1080&h=1080&fmt=auto,194,97,113,53.18,40.35,9.19,"194,97,113","53.18,40.35,9.19",53.18,9.19,#c26171
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615819,BOBBI BROWN,Powder Blush,Slopes,https://media.ultainc.com/i/ulta/2615819_sw?img404=2615819&w=80&fmt=auto,Slopes Powder Blush,deep warm brownish plum,36.0,3.4,g,2042919,2615819,https://media.ulta.com/i/ulta/2615819?w=1080&h=1080&fmt=auto,182,102,91,52.07,30.89,20.34,"182,102,91","52.07,30.89,20.34",52.07,20.34,#b6665b
https://www.ulta.com/p/powder-blush-pimprod2042919?sku=2615820,BOBBI BROWN,Powder Blush,Tawny,https://media.ultainc.com/i/ulta/2615820_sw?img404=2615820&w=80&fmt=auto,Tawny Powder Blush,medium-deep cool mauve,36.0,3.4,g,2042919,2615820,https://media.ulta.com/i/ulta/2615820?w=1080&h=1080&fmt=auto,207,116,123,59.15,36.34,12.01,"207,116,123","59.15,36.34,12.01",59.15,12.01,#cf747b
https://www.ulta.com/p/carrot-colour-pot-pimprod2029284?sku=2588778,Ere Perez,Carrot Colour Pot,Happy,https://media.ultainc.com/i/ulta/2588778_sw?img404=2588778&w=80&fmt=auto,Happy Carrot Colour Pot,crimson red,31.0,6.52,g,2029284,2588778,https://media.ulta.com/i/ulta/2588778?w=1080&h=1080&fmt=auto,154,50,52,36.75,43.38,23.0,"154,50,52","36.75,43.38,23.0",36.75,23.0,#9a3234
https://www.ulta.com/p/carrot-colour-pot-pimprod2029284?sku=2588781,Ere Perez,Carrot Colour Pot,Harmony,https://media.ultainc.com/i/ulta/2588781_sw?img404=2588781&w=80&fmt=auto,Harmony Carrot Colour Pot,earthy rose,31.0,6.52,g,2029284,2588781,https://media.ulta.com/i/ulta/2588781?w=1080&h=1080&fmt=auto,255,169,144,77.07,28.84,25.91,"255,169,144","77.07,28.84,25.91",77.07,25.91,#ffa990
https://www.ulta.com/p/carrot-colour-pot-pimprod2029284?sku=2588782,Ere Perez,Carrot Colour Pot,Healthy,https://media.ultainc.com/i/ulta/2588782_sw?img404=2588782&w=80&fmt=auto,Healthy Carrot Colour Pot,creamy caramel,31.0,6.52,g,2029284,2588782,https://media.ulta.com/i/ulta/2588782?w=1080&h=1080&fmt=auto,255,140,105,70.21,40.41,37.89,"255,140,105","70.21,40.41,37.89",70.21,37.89,#ff8c69
https://www.ulta.com/p/carrot-colour-pot-pimprod2029284?sku=2588779,Ere Perez,Carrot Colour Pot,Hello,https://media.ultainc.com/i/ulta/2588779_sw?img404=2588779&w=80&fmt=auto,Hello Carrot Colour Pot,poppy flower,31.0,6.52,g,2029284,2588779,https://media.ulta.com/i/ulta/2588779?w=1080&h=1080&fmt=auto,255,74,44,58.36,66.69,55.92,"255,74,44","58.36,66.69,55.92",58.36,55.92,#ff4a2c
https://www.ulta.com/p/everlasting-refillable-blush-pimprod2021341?sku=2571832,KVD Beauty,Everlasting Refillable Blush,Foxglove,https://media.ultainc.com/i/ulta/2571832_sw?img404=2571832&w=80&fmt=auto,Foxglove Everlasting Refillable Blush not available,dusty rose,29.5,6.24,g,2021341,2571832,https://media.ulta.com/i/ulta/2571832?w=1080&h=1080&fmt=auto,166,85,75,45.79,32.27,21.04,"166,85,75","45.79,32.27,21.04",45.79,21.04,#a6554b
